LEO,22:29,22:36,SATURDAY,CIRCUS BIG TOP
BOOM CIRCUS,21:44,22:24,SATURDAY,CIRCUS BIG TOP
BEN LOADER,21:33,21:39,SATURDAY,CIRCUS BIG TOP
THE MIGHTY GARETH (COMPERE),21:29,21:32,SATURDAY,CIRCUS BIG TOP
AIRFISH CIRCUS,20:58,21:28,SATURDAY,CIRCUS BIG TOP
LEO,20:46,20:53,SATURDAY,CIRCUS BIG TOP
REBECCA RENISSON,20:35,20:41,SATURDAY,CIRCUS BIG TOP
ELLIS GROVER,20:22,20:30,SATURDAY,CIRCUS BIG TOP
DAVID ERIKSSON,20:07,20:17,SATURDAY,CIRCUS BIG TOP
SAM GOODBURN,19:32,20:02,SATURDAY,CIRCUS BIG TOP
DAVE CHAMELEON (COMPERE),19:28,19:31,SATURDAY,CIRCUS BIG TOP
HIGH SOCIETY,19:02,19:27,SATURDAY,CIRCUS BIG TOP
CIRCUS FUNTASIA,17:47,18:57,SATURDAY,CIRCUS BIG TOP
THE BLACK EAGLES,17:17,17:42,SATURDAY,CIRCUS BIG TOP
CHARLIE BICKNELL (WRECKING BALL),17:06,17:12,SATURDAY,CIRCUS BIG TOP
DAVID ERIKSSON,16:51,17:01,SATURDAY,CIRCUS BIG TOP
ROD LAVER,16:41,16:51,SATURDAY,CIRCUS BIG TOP
SAM GOODBURN,16:06,16:36,SATURDAY,CIRCUS BIG TOP
AMANDA & ALBERTO,15:55,16:01,SATURDAY,CIRCUS BIG TOP
ELLIS GROVER,15:42,15:50,SATURDAY,CIRCUS BIG TOP
JONNY & TILLY,15:31,15:37,SATURDAY,CIRCUS BIG TOP
ELOISE CURRIE,15:19,15:26,SATURDAY,CIRCUS BIG TOP
CIRQUE DU CIEL (NEXTGEN CIRCUS),14:44,15:14,SATURDAY,CIRCUS BIG TOP
BUNNY MORETHAN (COMPERE),14:40,14:43,SATURDAY,CIRCUS BIG TOP
AMANDA WESLEY,14:33,14:39,SATURDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,14:13,14:28,SATURDAY,CIRCUS BIG TOP
HIGH SOCIETY,13:43,14:08,SATURDAY,CIRCUS BIG TOP
ELOISE CURRIE,13:31,13:38,SATURDAY,CIRCUS BIG TOP
JONNY & TILLY,13:20,13:26,SATURDAY,CIRCUS BIG TOP
FRASER HOOPER,12:45,13:15,SATURDAY,CIRCUS BIG TOP
JESSIE-LU (COMPERE),12:41,12:44,SATURDAY,CIRCUS BIG TOP
ALBERTO CADENA,12:34,12:40,SATURDAY,CIRCUS BIG TOP
HOWIE MORLEY,12:21,12:29,SATURDAY,CIRCUS BIG TOP
AMANDA & ALBERTO,12:10,12:16,SATURDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,11:35,12:05,SATURDAY,CIRCUS BIG TOP
MICHELE DREES JAZZ TAP PROJECT,10:45,11:30,SATURDAY,CIRCUS BIG TOP
PAUL PRESTON MILLS (COMPERE),10:30,10:44,SATURDAY,CIRCUS BIG TOP
CIRCUS FUNTASIA,18:07,19:17,SUNDAY,CIRCUS BIG TOP
LEO,17:55,18:02,SUNDAY,CIRCUS BIG TOP
ELOISE CURRIE,17:43,17:50,SUNDAY,CIRCUS BIG TOP
REBECCA RENISSON,17:32,17:38,SUNDAY,CIRCUS BIG TOP
THE BLACK EAGLES,17:02,17:27,SUNDAY,CIRCUS BIG TOP
BEN LOADER,16:51,16:57,SUNDAY,CIRCUS BIG TOP
JESSIE-LU (COMPERE),16:47,16:50,SUNDAY,CIRCUS BIG TOP
AIRFISH CIRCUS,16:16,16:46,SUNDAY,CIRCUS BIG TOP
ROD LAVER,16:01,16:11,SUNDAY,CIRCUS BIG TOP
LEO,15:49,15:56,SUNDAY,CIRCUS BIG TOP
ALBERTO CADENA,15:38,15:44,SUNDAY,CIRCUS BIG TOP
ELLIS GROVER,15:25,15:33,SUNDAY,CIRCUS BIG TOP
JONNY & TILLY,15:14,15:20,SUNDAY,CIRCUS BIG TOP
ELOISE CURRIE,15:02,15:09,SUNDAY,CIRCUS BIG TOP
CIRQUE DU CIEL (NEXTGEN CIRCUS),14:32,15:02,SUNDAY,CIRCUS BIG TOP
AMANDA WESLEY,14:21,14:27,SUNDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,14:01,14:16,SUNDAY,CIRCUS BIG TOP
HIGH SOCIETY,13:31,13:56,SUNDAY,CIRCUS BIG TOP
DAVE CHAMELEON (COMPERE),13:27,13:30,SUNDAY,CIRCUS BIG TOP
JONNY & TILLY,13:20,13:26,SUNDAY,CIRCUS BIG TOP
ALBERTO CADENA,13:09,13:15,SUNDAY,CIRCUS BIG TOP
FRASER HOOPER,12:34,13:04,SUNDAY,CIRCUS BIG TOP
HOWIE MORLEY,12:21,12:29,SUNDAY,CIRCUS BIG TOP
AMANDA & ALBERTO,12:10,12:16,SUNDAY,CIRCUS BIG TOP
WOOKEY HOLE CIRCUS,11:35,12:05,SUNDAY,CIRCUS BIG TOP
MICHELE DREES JAZZ TAP PROJECT,10:45,11:30,SUNDAY,CIRCUS BIG TOP
PAUL PRESTON MILLS (COMPERE),10:30,10:44,SUNDAY,CIRCUS BIG TOP
NEW YORK BRASS BAND,19:55,20:55,FRIDAY,OUTSIDE CIRCUS STAGE
GEORGE ORANGE,19:20,19:50,FRIDAY,OUTSIDE CIRCUS STAGE
FAIL FAIL WIN,18:45,19:15,FRIDAY,OUTSIDE CIRCUS STAGE
GARETH JONES,18:10,18:40,FRIDAY,OUTSIDE CIRCUS STAGE
LES BUBB,17:55,18:05,FRIDAY,OUTSIDE CIRCUS STAGE
CHARLIE BICKNELL,17:35,17:47,FRIDAY,OUTSIDE CIRCUS STAGE
LOGY ON FIRE,17:00,17:30,FRIDAY,OUTSIDE CIRCUS STAGE
TIANNA & LEA,16:25,16:55,FRIDAY,OUTSIDE CIRCUS STAGE
GOLDIE FIASCO AND GARETH JONES (COMPERES),16:00,16:24,FRIDAY,OUTSIDE CIRCUS STAGE
SPACE COWBOY,15:50,16:20,FRIDAY,OUTSIDE CIRCUS STAGE
FRASER HOOPER,15:00,15:45,FRIDAY,OUTSIDE CIRCUS STAGE
TBC,14:25,14:55,FRIDAY,OUTSIDE CIRCUS STAGE
JON HICKS,14:05,14:20,FRIDAY,OUTSIDE CIRCUS STAGE
BUNNY,13:30,14:00,FRIDAY,OUTSIDE CIRCUS STAGE
DAN THE HAT,12:55,13:25,FRIDAY,OUTSIDE CIRCUS STAGE
DANIEL GONCALVES,12:20,12:50,FRIDAY,OUTSIDE CIRCUS STAGE
CIRCUS RAJ,11:30,12:15,FRIDAY,OUTSIDE CIRCUS STAGE
FAMOS BRAMWELLS (COMPERE),11:25,11:30,FRIDAY,OUTSIDE CIRCUS STAGE
NEW YORK BRASS BAND,00:20,21:00,SATURDAY,OUTSIDE CIRCUS STAGE
GEORGE ORANGE,19:25,19:55,SATURDAY,OUTSIDE CIRCUS STAGE
FAIL FAIL WIN,18:50,19:20,SATURDAY,OUTSIDE CIRCUS STAGE
TIANNA & LEA,18:15,18:45,SATURDAY,OUTSIDE CIRCUS STAGE
TBA,17:55,18:10,SATURDAY,OUTSIDE CIRCUS STAGE
LOGY ON FIRE,17:20,17:50,SATURDAY,OUTSIDE CIRCUS STAGE
JON HICKS,17:00,17:15,SATURDAY,OUTSIDE CIRCUS STAGE
BUNNY,16:25,16:55,SATURDAY,OUTSIDE CIRCUS STAGE
GOLDIE FIASCO AND GARETH JONES (COMPERES),16:00,16:24,SATURDAY,OUTSIDE CIRCUS STAGE
FRASER HOOPER,15:35,16:20,SATURDAY,OUTSIDE CIRCUS STAGE
SPACE COWBOY,15:00,15:30,SATURDAY,OUTSIDE CIRCUS STAGE
GARETH JONES,14:25,14:55,SATURDAY,OUTSIDE CIRCUS STAGE
CHARLIE BICKNELL,14:07,14:19,SATURDAY,OUTSIDE CIRCUS STAGE
SAM GOODBURN,13:30,14:00,SATURDAY,OUTSIDE CIRCUS STAGE
DAN THE HAT,12:55,13:25,SATURDAY,OUTSIDE CIRCUS STAGE
DANIEL GONCALVES,12:20,12:50,SATURDAY,OUTSIDE CIRCUS STAGE
CIRCUS RAJ,11:30,12:15,SATURDAY,OUTSIDE CIRCUS STAGE
FAMOS BRAMWELLS (COMPERE),11:25,11:30,SATURDAY,OUTSIDE CIRCUS STAGE
NEW YORK BRASS BAND,19:55,20:55,SUNDAY,OUTSIDE CIRCUS STAGE
TBA,19:20,19:50,SUNDAY,OUTSIDE CIRCUS STAGE
FAIL FAIL WIN,18:45,19:15,SUNDAY,OUTSIDE CIRCUS STAGE
GEORGE ORANGE,18:10,18:40,SUNDAY,OUTSIDE CIRCUS STAGE
LES BUBB,17:55,18:05,SUNDAY,OUTSIDE CIRCUS STAGE
DANIEL GONCALVES,17:20,17:50,SUNDAY,OUTSIDE CIRCUS STAGE
JON HICKS,17:00,17:15,SUNDAY,OUTSIDE CIRCUS STAGE
TIANNA & LEA,16:25,16:55,SUNDAY,OUTSIDE CIRCUS STAGE
GOLDIE FIASCO (COMPERE),16:00,16:24,SUNDAY,OUTSIDE CIRCUS STAGE
FRASER HOOPER,15:35,16:20,SUNDAY,OUTSIDE CIRCUS STAGE
SPACE COWBOY,15:00,15:30,SUNDAY,OUTSIDE CIRCUS STAGE
CHARLIE BICKNELL,14:40,15:00,SUNDAY,OUTSIDE CIRCUS STAGE
BUNNY,14:05,14:35,SUNDAY,OUTSIDE CIRCUS STAGE
TBA,13:30,14:00,SUNDAY,OUTSIDE CIRCUS STAGE
LOGY ON FIRE,12:55,13:25,SUNDAY,OUTSIDE CIRCUS STAGE
DAN THE HAT,12:20,12:50,SUNDAY,OUTSIDE CIRCUS STAGE
CIRCUS RAJ,11:30,12:15,SUNDAY,OUTSIDE CIRCUS STAGE
FAMOS BRAMWELLS (COMPERE),11:25,11:30,SUNDAY,OUTSIDE CIRCUS STAGE
THE BIRTHDAY PARTY,18:30,19:30,FRIDAY,JUGGLING TENT
FUSE - CIRCUS SKILLS WORKSHOP,15:00,18:00,FRIDAY,JUGGLING TENT
BOSCO CIRCUS - JUGGLING WORKSHOP,12:00,15:00,FRIDAY,JUGGLING TENT
LAUGHTER YOGA WORKSHOP,11:00,12:00,FRIDAY,JUGGLING TENT
THE BIRTHDAY PARTY,18:30,19:30,SATURDAY,JUGGLING TENT
FUSE - CIRCUS SKILLS WORKSHOP,15:00,18:00,SATURDAY,JUGGLING TENT
BOSCO CIRCUS - JUGGLING WORKSHOP,12:00,15:00,SATURDAY,JUGGLING TENT
LAUGHTER YOGA WORKSHOP,11:00,12:00,SATURDAY,JUGGLING TENT
THE BIRTHDAY PARTY,18:30,19:30,SUNDAY,JUGGLING TENT
FUSE - CIRCUS SKILLS WORKSHOP,15:00,18:00,SUNDAY,JUGGLING TENT
BOSCO CIRCUS - JUGGLING WORKSHOP,12:00,15:00,SUNDAY,JUGGLING TENT
LAUGHTER YOGA WORKSHOP,11:00,12:00,SUNDAY,JUGGLING TENT
LOUISE HART,17:30,18:15,WEDNESDAY,CROONER'S CORNER
JERRI HART,16:15,17:00,WEDNESDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,15:00,15:45,WEDNESDAY,CROONER'S CORNER
PAUL LAMBOURNE,17:30,18:00,THURSDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,16:30,17:15,THURSDAY,CROONER'S CORNER
JERRI HART,15:30,16:15,THURSDAY,CROONER'S CORNER
PAUL LAMBOURNE,14:45,15:15,THURSDAY,CROONER'S CORNER
LOUISE HART,13:45,14:30,THURSDAY,CROONER'S CORNER
MR PEEWEE THE DRUMMING PUPPET,13:00,13:30,THURSDAY,CROONER'S CORNER
PAUL LAMBOURNE,17:30,18:00,FRIDAY,CROONER'S CORNER
JERRI HART,16:30,17:15,FRIDAY,CROONER'S CORNER
LOUISE HART,15:30,16:15,FRIDAY,CROONER'S CORNER
MR PEEWEE THE DRUMMING PUPPET,14:45,15:15,FRIDAY,CROONER'S CORNER
PAUL LAMBOURNE,14:00,14:30,FRIDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,13:00,13:45,FRIDAY,CROONER'S CORNER
JERRI HART,12:00,12:45,FRIDAY,CROONER'S CORNER
PAUL LAMBOURNE,16:30,17:00,SATURDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,15:30,16:15,SATURDAY,CROONER'S CORNER
JERRI HART,14:30,15:15,SATURDAY,CROONER'S CORNER
LOUISE HART,13:30,14:15,SATURDAY,CROONER'S CORNER
MR PEEWEE THE DRUMMING PUPPET,12:45,13:15,SATURDAY,CROONER'S CORNER
PAUL LAMBOURNE,12:00,12:30,SATURDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,14:45,15:30,SUNDAY,CROONER'S CORNER
MR PEEWEE THE DRUMMING PUPPET,14:00,14:30,SUNDAY,CROONER'S CORNER
JERRI HART,13:00,13:45,SUNDAY,CROONER'S CORNER
GEORGIA D’ARCY-RODEN,12:00,12:45,SUNDAY,CROONER'S CORNER
JYOTI SUPERNATUREL,16:00,16:30,WEDNESDAY,CIRCUS CENTRAL
TBC,15:25,15:55,WEDNESDAY,CIRCUS CENTRAL
JYOTI SUPERNATUREL,16:20,16:50,THURSDAY,CIRCUS CENTRAL
SAM GOODBURN,15:45,16:15,THURSDAY,CIRCUS CENTRAL
FRAZER HOOPER,14:35,15:05,THURSDAY,CIRCUS CENTRAL
JYOTI SUPERNATUREL,14:00,14:30,THURSDAY,CIRCUS CENTRAL
THE ENCORAGABLE ROGUE,16:10,16:40,FRIDAY,CIRCUS CENTRAL
DARRYL J CARRINGTON,15:35,16:05,FRIDAY,CIRCUS CENTRAL
DO WHAT YA MUMA TOLD YA!,15:00,15:30,FRIDAY,CIRCUS CENTRAL
LOGY ON FIRE,14:25,14:55,FRIDAY,CIRCUS CENTRAL
ROB ROY COLLINS,13:15,13:45,FRIDAY,CIRCUS CENTRAL
VENUS,12:40,13:10,FRIDAY,CIRCUS CENTRAL
ZANZIBAR,12:05,12:35,FRIDAY,CIRCUS CENTRAL
THE ENCORAGABLE ROGUE,16:10,16:40,SATURDAY,CIRCUS CENTRAL
DARRYL J CARRINGTON,15:35,16:05,SATURDAY,CIRCUS CENTRAL
DO WHAT YA MUMA TOLD YA!,15:00,15:30,SATURDAY,CIRCUS CENTRAL
LOGY ON FIRE,14:25,14:55,SATURDAY,CIRCUS CENTRAL
ROB ROY COLLINS,13:15,13:45,SATURDAY,CIRCUS CENTRAL
VENUS,12:40,13:10,SATURDAY,CIRCUS CENTRAL
ZANZIBAR,12:05,12:35,SATURDAY,CIRCUS CENTRAL
THE ENCORAGABLE ROGUE,16:10,16:40,SUNDAY,CIRCUS CENTRAL
DARRYL J CARRINGTON,15:35,16:05,SUNDAY,CIRCUS CENTRAL
LOGY ON FIRE,15:00,15:30,SUNDAY,CIRCUS CENTRAL
DO WHAT YA MUMA TOLD YA!,14:25,14:55,SUNDAY,CIRCUS CENTRAL
ROB ROY COLLINS,13:15,13:45,SUNDAY,CIRCUS CENTRAL
VENUS,12:40,13:10,SUNDAY,CIRCUS CENTRAL
ZANZIBAR,12:05,12:35,SUNDAY,CIRCUS CENTRAL
JYOTI SUPERNATUREL,17:30,18:00,WEDNESDAY,THE PAVEMENT
THE MIGHTY GARETH,16:55,17:25,WEDNESDAY,THE PAVEMENT
GUY COLLINS,16:20,16:50,WEDNESDAY,THE PAVEMENT
GARETH JONES,15:45,16:15,WEDNESDAY,THE PAVEMENT
MR PEEWEE THE DRUMMING PUPPET,15:10,15:40,WEDNESDAY,THE PAVEMENT
JYOTI SUPERNATUREL,14:35,15:05,WEDNESDAY,THE PAVEMENT
THE ENCORAGABLE ROGUE,14:00,14:30,WEDNESDAY,THE PAVEMENT
PAUL CURRIE,16:20,16:50,THURSDAY,THE PAVEMENT
THE MIGHTY GARETH,15:45,16:15,THURSDAY,THE PAVEMENT
JYOTI SUPERNATUREL,15:10,15:40,THURSDAY,THE PAVEMENT
KWABANA LINDSAY,14:35,15:05,THURSDAY,THE PAVEMENT
GUY COLLINS,14:00,14:30,THURSDAY,THE PAVEMENT
KWABANA LINDSAY,16:40,17:10,FRIDAY,THE PAVEMENT
ROB ROY COLLINS,16:05,16:35,FRIDAY,THE PAVEMENT
THE MIGHTY GARETH,15:30,16:00,FRIDAY,THE PAVEMENT
VENUS,14:55,15:25,FRIDAY,THE PAVEMENT
ZANZIBAR,14:20,14:50,FRIDAY,THE PAVEMENT
THE ENCORAGABLE ROGUE,13:45,14:15,FRIDAY,THE PAVEMENT
FELICITY FOOTLOOSE,13:10,13:40,FRIDAY,THE PAVEMENT
AKIRA,12:35,13:05,FRIDAY,THE PAVEMENT
GUY COLLINS,12:00,12:30,FRIDAY,THE PAVEMENT
KWABANA LINDSAY,16:20,16:50,SATURDAY,THE PAVEMENT
ROB ROY COLLINS,15:45,16:15,SATURDAY,THE PAVEMENT
THE MIGHTY GARETH,15:10,15:40,SATURDAY,THE PAVEMENT
VENUS,14:35,15:05,SATURDAY,THE PAVEMENT
ZANZIBAR,14:00,14:30,SATURDAY,THE PAVEMENT
THE ENCOURAGABLE ROGUE,13:25,13:55,SATURDAY,THE PAVEMENT
FELICITY FOOTLOOSE,12:50,13:20,SATURDAY,THE PAVEMENT
AKIRA,12:15,12:45,SATURDAY,THE PAVEMENT
GUY COLLINS,11:40,12:10,SATURDAY,THE PAVEMENT
ROB ROY COLLINS,16:05,16:35,SUNDAY,THE PAVEMENT
GUY COLLINS,15:30,16:00,SUNDAY,THE PAVEMENT
ZANZIBAR,14:55,15:25,SUNDAY,THE PAVEMENT
VENUS,14:20,14:50,SUNDAY,THE PAVEMENT
THE MIGHTY GARETH,13:45,14:15,SUNDAY,THE PAVEMENT
FELICITY FOOTLOOSE,13:10,13:40,SUNDAY,THE PAVEMENT
AKIRA,12:35,13:05,SUNDAY,THE PAVEMENT
THE ENCOURAGABLE ROGUE,12:00,12:30,SUNDAY,THE PAVEMENT
MINISTRY OF HAPPY,10:00,11:45,WEDNESDAY,GLEBELAND
MINISTRY OF HAPPY,13:30,16:15,WEDNESDAY,GLEBELAND
RIMSKI'S YARD,14:00,01:00,WEDNESDAY,GLEBELAND
MINISTRY OF HAPPY,12:45,14:30,THURSDAY,GLEBELAND
THE SWING BOATS,11:00,19:00,THURSDAY,GLEBELAND
MINISTRY OF HAPPY,10:00,11:45,THURSDAY,GLEBELAND
THE MEDIA WORKSHOP - MOVE YOURSELF!,22:00,04:00,FRIDAY,GLEBELAND
EXTERNAL COMBUSTION,22:00,03:00,FRIDAY,GLEBELAND
BROOKLYN HEALER,16:00,18:00,FRIDAY,GLEBELAND
VERSILLI,14:30,15:10,FRIDAY,GLEBELAND
RIMSKI'S YARD,14:00,01:00,FRIDAY,GLEBELAND
BROOKLYN HEALER,12:30,14:30,FRIDAY,GLEBELAND
VERSILLI,12:15,12:55,FRIDAY,GLEBELAND
MINISTRY OF HAPPY,12:00,12:45,FRIDAY,GLEBELAND
BASH STREET THEATRE,11:00,12:00,FRIDAY,GLEBELAND
THE SWING BOATS,11:00,19:00,FRIDAY,GLEBELAND
MINISTRY OF HAPPY,10:00,11:45,FRIDAY,GLEBELAND
THE MEDIA WORKSHOP - MOVE YOURSELF!,22:00,04:00,SATURDAY,GLEBELAND
EXTERNAL COMBUSTION,22:00,03:00,SATURDAY,GLEBELAND
BROOKLYN HEALER,16:00,18:00,SATURDAY,GLEBELAND
VERSILLI,14:30,15:10,SATURDAY,GLEBELAND
RIMSKI'S YARD,14:00,01:00,SATURDAY,GLEBELAND
BROOKLYN HEALER,12:30,14:30,SATURDAY,GLEBELAND
VERSILLI,12:15,12:55,SATURDAY,GLEBELAND
BASH STREET THEATRE,11:00,12:00,SATURDAY,GLEBELAND
THE SWING BOATS,11:00,19:00,SATURDAY,GLEBELAND
THE MEDIA WORKSHOP - MOVE YOURSELF!,22:00,04:00,SUNDAY,GLEBELAND
EXTERNAL COMBUSTION,22:00,03:00,SUNDAY,GLEBELAND
BROOKLYN HEALER,16:00,18:00,SUNDAY,GLEBELAND
VERSILLI,14:30,15:10,SUNDAY,GLEBELAND
RIMSKI'S YARD,14:00,01:00,SUNDAY,GLEBELAND
BROOKLYN HEALER,12:30,14:30,SUNDAY,GLEBELAND
VERSILLI,12:15,12:55,SUNDAY,GLEBELAND
BASH STREET THEATRE,11:00,12:00,SUNDAY,GLEBELAND
THE SWING BOATS,11:00,19:00,SUNDAY,GLEBELAND
COMEDY HYPNOTISTS MISTY & THE SANDMAN,22:45,23:45,THURSDAY,THE ASTROLABE THEATRE
BOX 9 DRUMLINE,21:55,22:40,THURSDAY,THE ASTROLABE THEATRE
GECKO,21:40,21:55,THURSDAY,THE ASTROLABE THEATRE
VOU FIJI DANCE COMPANY (UNTOLD),20:50,21:40,THURSDAY,THE ASTROLABE THEATRE
NEIL BALFOUR (DARK CABARET),20:30,20:50,THURSDAY,THE ASTROLABE THEATRE
JONATHAN PIE,19:30,20:30,THURSDAY,THE ASTROLABE THEATRE
STUART GOLDSMITH (COMPERE),19:00,19:29,THURSDAY,THE ASTROLABE THEATRE
COMEDY HYPNOTISTS MISTY & THE SANDMAN,01:45,02:45,FRIDAY,THE ASTROLABE THEATRE
FRANK OLIVIER’S TWISTED CABARET,00:45,01:45,FRIDAY,THE ASTROLABE THEATRE
BOX 9 DRUMLINE,00:00,00:45,FRIDAY,THE ASTROLABE THEATRE
SLEEPING TREES (SPAGHETTI WESTERN),19:10,20:10,FRIDAY,THE ASTROLABE THEATRE
VOU FIJI DANCE COMPANY (UNTOLD),18:10,19:00,FRIDAY,THE ASTROLABE THEATRE
JONATHAN PIE,17:00,18:00,FRIDAY,THE ASTROLABE THEATRE
GEORGE EGG (COMPERE),16:50,17:00,FRIDAY,THE ASTROLABE THEATRE
ROD LAVER,16:40,16:50,FRIDAY,THE ASTROLABE THEATRE
TAIKO MEANTIME,15:50,16:35,FRIDAY,THE ASTROLABE THEATRE
GECKO,15:30,15:45,FRIDAY,THE ASTROLABE THEATRE
NEIL BALFOUR (DARK CABARET),15:20,15:30,FRIDAY,THE ASTROLABE THEATRE
STEPHEN FROST IMPRO ALLSTARS,14:10,15:10,FRIDAY,THE ASTROLABE THEATRE
SALLY-ANNE HAYWARD (COMPERE),14:00,14:09,FRIDAY,THE ASTROLABE THEATRE
COMRADES IN THE DARK,13:20,14:00,FRIDAY,THE ASTROLABE THEATRE
THE BLACK EAGLES,12:50,13:15,FRIDAY,THE ASTROLABE THEATRE
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),12:00,12:50,FRIDAY,THE ASTROLABE THEATRE
SIEGFRIED AND JOY,11:00,12:00,FRIDAY,THE ASTROLABE THEATRE
DAN EVANS (COMPERE),10:55,11:59,FRIDAY,THE ASTROLABE THEATRE
COMEDY HYPNOTISTS MISTY & THE SANDMAN,01:45,02:45,SATURDAY,THE ASTROLABE THEATRE
FRANK OLIVIER’S TWISTED CABARET,00:45,01:45,SATURDAY,THE ASTROLABE THEATRE
BOX 9 DRUMLINE,00:00,00:45,SATURDAY,THE ASTROLABE THEATRE
COMRADES IN THE DARK,19:00,19:40,SATURDAY,THE ASTROLABE THEATRE
SLEEPING TREES (SPAGHETTI WESTERN),17:50,18:50,SATURDAY,THE ASTROLABE THEATRE
TAIKO MEANTIME,17:00,17:45,SATURDAY,THE ASTROLABE THEATRE
SALLY-ANNE HAYWARD (COMPERE),16:56,16:59,SATURDAY,THE ASTROLABE THEATRE
GECKO,16:40,16:55,SATURDAY,THE ASTROLABE THEATRE
NEIL BALFOUR (DARK CABARET),16:30,16:40,SATURDAY,THE ASTROLABE THEATRE
MIK ARTISTIK’S EGO TRIP,15:25,16:25,SATURDAY,THE ASTROLABE THEATRE
STEPHEN FROST IMPRO ALLSTARS,14:21,15:20,SATURDAY,THE ASTROLABE THEATRE
DAN EVANS (COMPERE),14:20,14:21,SATURDAY,THE ASTROLABE THEATRE
VOU FIJI DANCE COMPANY (UNTOLD),13:30,14:20,SATURDAY,THE ASTROLABE THEATRE
ROD LAVER,13:20,13:30,SATURDAY,THE ASTROLABE THEATRE
THE BLACK EAGLES,12:50,13:15,SATURDAY,THE ASTROLABE THEATRE
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),12:00,12:50,SATURDAY,THE ASTROLABE THEATRE
SIEGFRIED & JOY,11:00,12:00,SATURDAY,THE ASTROLABE THEATRE
GEORGE EGG (COMPERE),10:55,11:00,SATURDAY,THE ASTROLABE THEATRE
FRANK OLIVIER’S TWISTED CABARET,17:30,18:30,SUNDAY,THE ASTROLABE THEATRE
SLEEPING TREES (SPAGHETTI WESTERN),16:20,17:20,SUNDAY,THE ASTROLABE THEATRE
DAN EVANS (COMPERE),16:10,16:19,SUNDAY,THE ASTROLABE THEATRE
COMRADES IN THE DARK,15:30,16:09,SUNDAY,THE ASTROLABE THEATRE
GECKO,15:10,15:25,SUNDAY,THE ASTROLABE THEATRE
WEST END KIDS,14:25,15:10,SUNDAY,THE ASTROLABE THEATRE
GEORGE EGG (COMPERE),14:21,14:24,SUNDAY,THE ASTROLABE THEATRE
TAIKO MEANTIME,13:35,14:20,SUNDAY,THE ASTROLABE THEATRE
ROD LAVER,13:20,13:30,SUNDAY,THE ASTROLABE THEATRE
THE BLACK EAGLES,12:50,13:15,SUNDAY,THE ASTROLABE THEATRE
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),12:00,12:50,SUNDAY,THE ASTROLABE THEATRE
SIEGFRIED & JOY,11:00,12:00,SUNDAY,THE ASTROLABE THEATRE
SALLY-ANNE HAYWARD (COMPERE),10:55,10:59,SUNDAY,THE ASTROLABE THEATRE
DOREEN DOREEN,00:00,01:00,FRIDAY,THE SUMMER HOUSE
LES OOH LA LAS,19:30,19:33,FRIDAY,THE SUMMER HOUSE
BEE'S KNEES SWING DANCE REVIEW,19:10,19:30,FRIDAY,THE SUMMER HOUSE
BEYOND REPAIR ENTERTAINMENT,18:40,18:55,FRIDAY,THE SUMMER HOUSE
LEKIDDO - LORD OF THE LOBSTERS!,18:00,18:30,FRIDAY,THE SUMMER HOUSE
NEIL BALFOUR,17:35,17:50,FRIDAY,THE SUMMER HOUSE
BILLY KIDD SHOW,17:00,17:30,FRIDAY,THE SUMMER HOUSE
DARK ANGELS,16:40,16:48,FRIDAY,THE SUMMER HOUSE
JUST 4 FUNK,15:55,16:30,FRIDAY,THE SUMMER HOUSE
THE JESTAR,15:45,15:50,FRIDAY,THE SUMMER HOUSE
DARK ANGELS,15:30,15:38,FRIDAY,THE SUMMER HOUSE
STUART GOLDSMITH(COMPERE),15:26,15:29,FRIDAY,THE SUMMER HOUSE
UMAMI DANCE THEATRE,14:55,15:25,FRIDAY,THE SUMMER HOUSE
BEYOND REPAIR ENTERTAINMENT,14:35,14:50,FRIDAY,THE SUMMER HOUSE
BEE'S KNEES SWING DANCE REVIEW,14:10,14:30,FRIDAY,THE SUMMER HOUSE
STRONG ENOUGH,13:20,14:05,FRIDAY,THE SUMMER HOUSE
LES BUBB,13:05,13:15,FRIDAY,THE SUMMER HOUSE
JON HICKS,12:35,12:50,FRIDAY,THE SUMMER HOUSE
DARRYL CARRINGTON,11:55,12:25,FRIDAY,THE SUMMER HOUSE
DEPARTMENT OF GRUFF,11:00,11:45,FRIDAY,THE SUMMER HOUSE
ED PETRIE (COMPERE),10:55,11:00,FRIDAY,THE SUMMER HOUSE
DOREEN DOREEN,00:00,01:00,SATURDAY,THE SUMMER HOUSE
LES OOH LA LAS,19:40,19:43,SATURDAY,THE SUMMER HOUSE
BEE'S KNEES SWING DANCE REVIEW,19:20,19:40,SATURDAY,THE SUMMER HOUSE
