PAULA TAPE,19:00 - 20:30
NIGHTMARES ON WAX (DJ SET),17:00 - 19:00
JOHN GOMEZ,15:30 - 17:00
LAUREN HANSOM,14:00 - 15:30
COCO MARIA,12:00 - 14:00
ROOM SERVICE: JEPH TRACE,10:00 - 12:00
THE ROCKET LOUNGE,
THURSDAY,
THE TROJANS,02:00 - 03:00
THE TROJANS,01:00 - 02:00
GUNS OF NAVARONE,00:00 - 01:00
PRONGHORN,23:00 - 00:00
MIK ARTISTIK,22:00 - 23:00
JESSE DAYTON,21:00 - 22:00
DAS BRASS,20:00 - 21:00
DJ GAZ MAYALL,20:00 - 03:00
FRIDAY,
JESSE MALIN,05:00 - 06:00
CHAINSKA BRASSIKA,04:00 - 05:00
DAS BRASS,03:00 - 04:00
LOS DEDOS,02:00 - 03:00
BLACK KAT BOPPERS,01:00 - 02:00
RED HOT RIOT,00:00 - 01:00
SISTER SUZIE,23:00 - 00:00
DJ MR MASS,22:00 - 06:00
SATURDAY,
THE TROJANS,04:00 - 06:00
US,03:00 - 04:00
BLACK KAT BOPPERS,02:00 - 03:00
ZIPHEADS,01:00 - 02:00
MADELEINE ROSE & KITTY LIV,00:00 - 01:00
SISTER SUZIE,23:00 - 00:00
DJ BABY SOUL,22:00 - 06:00
SUNDAY,
NEW YORK BRASS BAND,04:00 - 05:00
THE TROJANS,03:00 - 04:00
US,02:00 - 03:00
ZIPHEADS,01:00 - 02:00
RED HOT RIOT,00:00 - 01:00
SISTER SUZIE,23:00 - 00:00
DJ RUSTY ROCKAPHONIC,22:00 - 05:00
DELUXE DINER,
THURSDAY,
EL SQUID,13:00 - 17:00
NOBLE & HEATH,01:30 - 03:00
MR TOOLEY,00:00 - 01:30
PERRI KAYE,22:30 - 00:00
WIZARD OTR,20:30 - 22:30
FRIDAY,
EL SQUID,14:00 - 17:00
DJ LOUIE- LOUIE,04:30 - 06:00
NOBLE & HEATH,03:00 - 04:30
NOEL WATSON,01:30 - 03:00
PERRI KAYE,00:00 - 01:30
MR TOOLEY,22:00 - 00:00
WIZARD OTR,20:00 - 22:00
SATURDAY,
EL SQUID,14:00 - 16:00
DJ LOUIE-LOUIE,04:30 - 06:00
DJ ANDY P,03:00 - 04:30
NOEL WATSON,01:30 - 03:00
WIZARD OTR,00:00 - 01:30
JO GIRL,22:00 - 00:00
MR TOOLEY,20:00 - 22:00
SUNDAY,
EL SQUID,12:00 - 17:00
MADELEINE ROSE,12:00 - 17:00
DJ ANDY P & ANNIE TRAILER TRASH,02:00 - 05:00
NOBLE & HEATH,00:30 - 02:00
NOEL WATSON,23:00 - 00:30
PERRI KAYE,21:30 - 23:00
DINER ALL STARS,20:00 - 21:30
THE BANDSTAND,
THURSDAY,
WORLD GOVERNMENT,00:00 - 01:00
THE RUMBLE-OS,22:40 - 23:30
THE DUSK ART RHYTHM QUARTET,21:20 - 22:10
CUT CAPERS,20:20 - 21:00
THE DELTA DU BRUIT,19:20 - 20:00
RUN LOGAN RUN,18:20 - 19:00
SHOWHAWK DUO,17:20 - 18:00
DANA IMMANUEL & THE STOLEN BAND,16:20 - 17:00
RED CAROUSEL,15:20 - 16:00
HODMADODDERY,14:00 - 15:00
FRIDAY,
ANTIMATADOR,00:00 - 01:00
DUB SOULS,22:30 - 23:30
KING STREET TURNAROUND,21:00 - 22:00
SUBTLE MACHINES,19:30 - 20:30
THE UNDERCOVER HIPPY,18:15 - 19:00
DUNCAN & THE SCALLYWAGS,17:05 - 17:50
ECO-MOTION,16:00 - 16:40
SAM BROOKES,15:00 - 15:40
DAISY CHAPMAN,14:00 - 14:40
DEXTER SELBOY & THE SHONKY TRIO,13:15 - 13:45
T E YATES,12:30 - 13:00
HARRI MASON,11:45 - 12:15
SATURDAY,
MELLOWMATIC,00:00 - 01:00
JUNIOR BILL,22:30 - 23:30
WERKHA,21:00 - 22:00
SNAZZBACK,19:30 - 20:30
THE STARLINGS,18:15 - 19:00
THE FUTURE SHAPE OF SOUND,17:05 - 17:50
YOUNG WATERS,16:00 - 16:40
ALEX REX,15:00 - 15:40
BETH PORTER,14:00 - 14:40
COPPER VIPER,13:15 - 13:45
BACK BEFORE BREAKFAST,12:30 - 13:00
BRIAN MADIGAN,11:45 - 12:15
SUNDAY,
CANTALOOP,23:30 - 00:30
THE GIN BOWLERS,22:00 - 23:00
USHTI BABA,20:30 - 21:30
JULIAN GASKELL & HIS RAGGED TROUSERED PHILANTHROPISTS,19:15 - 20:00
KANGAROO MOON,18:05 - 18:50
JOHN E VISTIC,17:00 - 17:40
ELLE & THE POCKETBELLES,16:00 - 16:40
AROUND ABOUT DUSK,15:00 - 15:40
MIK ARTISTIK’S EGO TRIP,14:00 - 14:40
NINE DEAD MICE,13:15 - 13:45
UNCLE BOO,12:30 - 13:00
PASHA FINN & THE ELLIPSIS,11:45 - 12:15
GLASTO LATINO,
THURSDAY,
LATIN PARTY,23:00 - 00:00
AJI PA' TI,21:30 - 23:00
CUBAN CARNIVAL,21:00 - 21:30
DANCE CLASS - SALSA,17:00 - 18:00
DANCE CLASS - TANGO,16:00 - 17:00
DANCE CLASS - SALSA,15:00 - 16:00
DANCE CLASS - TANGO,14:00 - 15:00
DANCE CLASS - SALSA,13:00 - 14:00
FRIDAY,
LATIN PARTY,01:30 - 03:00
CIMAFUNK,00:00 - 01:30
DANCE CLASS - REGGAETON,18:00 - 19:00
DANCE CLASS - SALSA,17:00 - 18:00
DANCE CLASS - TANGO,16:00 - 17:00
DANCE CLASS - SALSA,15:00 - 16:00
DANCE CLASS - TANGO,14:00 - 15:00
DANCE CLASS - SALSA,13:00 - 14:00
CUBAN CARNIVAL,12:30 - 13:00
SATURDAY,
LATIN PARTY,01:30 - 03:00
"EDWIN SANZ, ALEX WILSON, OMAR PUENTE & ORQUESTA",00:00 - 01:30
DANCE CLASS - REGGAETON,18:00 - 19:00
DANCE CLASS - SALSA,17:00 - 18:00
DANCE CLASS - TANGO,16:00 - 17:00
DANCE CLASS - SALSA,15:00 - 16:00
DANCE CLASS - TANGO,14:00 - 15:00
DANCE CLASS - SALSA,13:00 - 14:00
CUBAN CARNIVAL,12:30 - 13:00
SUNDAY,
LATIN PARTY,01:00 - 02:30
TELMARY Y HABANASANA,23:30 - 01:00
DANCE CLASS - REGGAETON,18:00 - 19:00
DANCE CLASS - SALSA,17:00 - 18:00
DANCE CLASS - TANGO,16:00 - 17:00
DANCE CLASS - SALSA,15:00 - 16:00
DANCE CLASS - TANGO,14:00 - 15:00
DANCE CLASS - SALSA,13:00 - 14:00
CUBAN CARNIVAL,12:00 - 13:00
AVALON CAFÉ STAGE,
THURSDAY,
FLYING MACHINE DJS,01:30 - 03:00
RSVP,00:30 - 01:30
USHTI BABA,23:00 - 00:00
OWAIN,22:00 - 23:00
FLYING MACHINE DJS,21:30 - 22:00
JACK VALERO,20:00 - 21:00
THE STRAYS,19:00 - 19:45
AFRAID OF THE DARK,18:00 - 18:45
PATMANDO,17:00 - 17:45
DAVEY MALONE,16:00 - 16:45
SAM BROOKES,15:00 - 15:45
JS & THE LOCKERBILLIES,14:00 - 14:45
NINOTCHKA,13:00 - 13:45
HETTA FLAZON,12:00 - 12:45
THE SCHMOOZENBERGS,11:00 - 11:45
SPLINTERS,10:00 - 10:45
FRIDAY,
LEMON LOUNGE DJS,01:00 - 03:00
CALEB KUNLE,00:20 - 01:00
LEMON LOUNGE DJS,23:05 - 00:20
ROSIE ALENA,22:35 - 23:05
DEXTER SELBOY & THE SHONKY TRIO,21:05 - 21:35
NINOTCHKA,19:35 - 20:05
ELLE & THE POCKET BELLES,18:05 - 18:35
ELLE & THE POCKET BELLES,16:35 - 17:05
HODMADODDERY,15:10 - 15:35
SPLINTERS,13:55 - 14:15
COOL BEANS ROADSHOW,12:00 - 13:00
LEANDER MORALES,11:00 - 11:45
THE SCHMOOZENBERGS,10:00 - 10:45
SATURDAY,
GUNDHI BROTHERS,02:15 - 03:00
BEANS ON TOAST,01:00 - 02:00
HOBO JAMES & THE JUNKYARD DOGS,23:45 - 00:30
FLYING MACHINE DJS,21:30 - 23:45
DIMI SHOE,21:00 - 21:30
THE SCHMOOZENBERGS,19:30 - 20:00
JS & THE LOCKERBILLIES,18:00 - 18:30
JS & THE LOCKERBILLIES,16:30 - 17:00
TALES OF RO,15:00 - 15:30
JOLLY ROTTER,13:35 - 14:00
KITTY STEWART,12:00 - 12:45
THE PORTRAITS,11:00 - 11:45
NINOTCHKA,10:00 - 10:45
SUNDAY,
DJ SQUIRREL,01:00 - 02:30
FLYING MACHINE DJS,00:00 - 01:00
LEBO,22:20 - 22:50
LAURA GOUCHER,20:50 - 21:20
AFRAID OF THE DARK,19:20 - 19:50
JESSE ANGELORO,17:50 - 18:20
MILO CRADICK TRIO,16:25 - 16:50
SPLINTERS,14:55 - 15:25
SPLINTERS,13:35 - 14:00
HETTA FALZON,12:15 - 12:40
ROSIE SMITH,10:45 - 11:30
JOLLY ROTTER,10:00 - 10:30
BREAD AND ROSES,
THURSDAY,
NAKEDPRESENTS,01:30 - 02:30
SMOOTH SAILORS,23:30 - 01:15
KIMMY BEATBOX,23:10 - 23:20
BREAD AND ROSES EMERGING TALENT SHOWCASE,22:00 - 23:00
JUICE MENACE,20:30 - 21:30
KIMMY BEATBOX,20:10 - 20:25
ZOLA COURTNEY,19:00 - 20:00
ANDREW MAXWELL MORRIS,17:30 - 18:30
THE BITTEN PEACH,15:00 - 17:00
BODY WATER,13:45 - 14:45
THRILL COLLINS,12:30 - 13:15
FRIDAY,
NAKEDPRESENTS,01:30 - 03:00
SMOOTH SAILORS,23:30 - 01:15
MATILDA MANN,19:00 - 20:00
TOM SEALS,17:30 - 18:30
KIMMY BEATBOX,17:10 - 17:25
BREAD AND ROSES EMERGING TALENT: DAISY CHUTE,16:00 - 17:00
DRAGIATORS,14:00 - 15:45
NADIA SHEIKH,12:45 - 13:45
DOGS (NICK KELLY & SEAN MILLAR),11:45 - 12:30
SATURDAY,
NAKEDPRESENTS,01:30 - 03:00
KIMMY BEATBOX,01:00 - 01:15
THE SHOWHAWK DUO,23:45 - 00:45
TOM SEALS,18:00 - 19:00
KIMMY BEATBOX,17:45 - 17:55
MELLOWMATIC,16:30 - 17:30
THE KHANDI SHOP,14:00 - 16:00
DOGS (NICK KELLY & SEAN MILLAR),12:45 - 13:45
SUNDAY,
HORSEY,02:20 - 03:00
RUBY WEDNESDAY,01:30 - 02:15
BREAD AND ROSES EMERGING TALENT SHOWCASE,23:30 - 01:15
JASON KWAN,18:45 - 19:30
TOM SEALS,17:35 - 18:35
DRAGIATORS,14:40 - 15:40
THE BITTEN PEACH,13:40 - 14:40
AJIMAL,12:30 - 13:30
TOLPUDDLE,
THURSDAY,
MENENDEZ BROTHERS,22:00 - 02:00
FBR,20:00 - 22:00
KARLSON (FEELINGS WORLDWIDE),18:00 - 20:00
DJ KATY,16:00 - 18:00
FRIDAY,
GEDZ,23:30 - 02:00
NOWT B2B MEDLAR,21:00 - 23:30
MIGZ,19:00 - 21:00
DJ KATY,17:00 - 19:00
SATURDAY,
LOLADE,23:30 - 02:00
MEDLAR B2B NOWT,21:00 - 23:30
MENENDEZ BROTHERS,19:00 - 21:00
KARLSON (FEELINGS WORLDWIDE),17:00 - 19:00
SUNDAY,
EARL RAFF,23:00 - 02:00
MENENDEZ BROTHERS,21:00 - 23:30
NOWT,17:00 - 19:00
VILLAGE INN,
THURSDAY,
MEDLAR B2B NOWT,01:00 - 03:00
"COOL BEANS DJS FEATURING CHRIS ARNOLD, JIMMY THE GENT & TOBIN LOCHRIE",21:00 - 23:00
ESCALATION,19:00 - 21:00
COLONEL,17:00 - 19:00
FRIDAY,
DISCO FREAKS,23:45 - 03:00
SHAKA LOVES YOU,19:30 - 22:00
DJ CHRIS ARNOLD & DJ KEV TUNGATT,17:00 - 19:30
SATURDAY,
DJ CHRIS ARNOLD,01:30 - 03:00
THE BEATLES DUB CLUB,23:45 - 01:30
JFB,19:00 - 21:00
DISCO FREAKS,17:00 - 19:00
SUNDAY,
NOWT B2B MEDLAR,23:30 - 03:00
DISCO FREAKS,19:15 - 21:30
MEDLAR B2B NOWT,17:15 - 19:15
